member,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
2,97,3,97-3,recent_weighted_avg_margin,4.59366512,97-7,97-8,97-8,25.0851269,12463.2656,
2,97,4,97-4,form_class_level_weighted_3,53.5999985,97-9,97-10,97-10,14.4421158,2451.70068,
2,97,5,97-5,good_starts,18.0,97-11,97-12,97-12,12.6246052,9721.99902,
2,97,6,97-6,recent_similar_distance_speed_rank,10.0,97-13,97-14,97-13,9.89118195,3405.94727,
2,97,7,97-7,good_starts,5.0,97-15,97-16,97-16,12.7113533,9799.43164,
2,97,8,97-8,form_class_level_weighted_3,52.6666679,97-17,97-18,97-17,15.6937656,2663.83447,
2,97,9,97-9,hidden_sectional_run_best_3,0.173310056,97-19,97-20,97-20,5.97953033,295.58432,
2,97,10,97-10,current_weight_change_pct,-0.0333333351,97-21,97-22,97-22,11.6858921,2156.11646,
2,97,11,97-11,form_class_level_weighted_3,60.7999992,97-23,97-24,97-23,14.1615095,8890.9834,
2,97,12,97-12,recent_weighted_avg_margin,1.84965396,97-25,97-26,97-26,13.2024851,831.015137,
2,97,13,97-13,good_starts,10.0,97-27,97-28,97-28,9.69428253,3127.60962,
2,97,14,97-14,recent_margin_quality_weighted_3_minus_race_mean,0.245788097,97-29,97-30,97-30,10.6578989,278.337708,
2,97,15,97-15,Leaf,,,,,0.0014891075,3572.26074,
2,97,16,97-16,Leaf,,,,,-0.000379113917,6227.17041,
2,97,17,97-17,Leaf,,,,,-0.00474394299,1077.85522,
2,97,18,97-18,Leaf,,,,,-0.000832433056,1585.97925,
2,97,19,97-19,Leaf,,,,,0.00369423442,17.1581783,
2,97,20,97-20,Leaf,,,,,-0.00956053846,278.426147,
2,97,21,97-21,Leaf,,,,,-0.0092465831,154.911133,
2,97,22,97-22,Leaf,,,,,-0.00227039284,2001.2052,
2,97,23,97-23,Leaf,,,,,-0.000306606409,4080.42944,
2,97,24,97-24,Leaf,,,,,0.00169295317,4810.5542,
2,97,25,97-25,Leaf,,,,,0.00532620726,109.07312,
2,97,26,97-26,Leaf,,,,,-0.00366531126,721.942017,
2,97,27,97-27,Leaf,,,,,0.00413383543,2389.68042,
2,97,28,97-28,Leaf,,,,,0.000832793419,737.929016,
2,97,29,97-29,Leaf,,,,,0.00748808682,55.0018539,
2,97,30,97-30,Leaf,,,,,-0.00396145042,223.335861,
2,98,0,98-0,recent_last600_best_3,34.8199997,98-1,98-2,98-2,35.5938301,27994.9199,
2,98,1,98-1,recent_margin_quality_weighted_3_minus_race_mean,0.209049881,98-3,98-4,98-4,29.9060841,13159.5117,
2,98,2,98-2,best_finish_percentile_at_stronger_class,0.6875,98-5,98-6,98-5,22.3231659,14835.4082,
2,98,3,98-3,trainer_history_top3_excess,-0.0714217871,98-7,98-8,98-7,15.431036,9837.15039,
2,98,4,98-4,best_finish_percentile_at_stronger_class,0.9375,98-9,98-10,98-10,11.8144798,3322.36206,
2,98,5,98-5,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.264069259,98-11,98-12,98-12,24.4441338,6467.36914,
2,98,6,98-6,recent_finish_percentile_weighted_3_minus_race_mean,0.281823516,98-13,98-14,98-14,11.917964,8368.03906,
2,98,7,98-7,recent_margin_quality_weighted_3_minus_race_mean,0.121729553,98-15,98-16,98-16,12.8801584,775.147522,
2,98,8,98-8,best_finish_percentile_at_equal_or_higher_weight,0.899999976,98-17,98-18,98-17,13.0121889,9062.00293,
2,98,9,98-9,hidden_sectional_run_best_3_gap_to_best,0.233358189,98-19,98-20,98-20,10.6770897,1543.83936,
2,98,10,98-10,recent_finish_percentile_weighted_3_minus_race_mean,0.200511694,98-21,98-22,98-22,18.3932743,1778.52258,
2,98,11,98-11,trainer_history_top3_excess,-0.0995472297,98-23,98-24,98-24,11.5537672,4696.29004,
2,98,12,98-12,best_finish_percentile_at_stronger_class,0.222222224,98-25,98-26,98-26,8.15162277,1771.07886,
2,98,13,98-13,historical_market_overperformance_slope_3,-0.0661764741,98-27,98-28,98-27,8.69201183,6699.58691,
2,98,14,98-14,recent_last600_best_3,36.7200012,98-29,98-30,98-29,13.7377977,1668.45251,
2,98,15,98-15,Leaf,,,,,-0.00146087783,621.899597,
2,98,16,98-16,Leaf,,,,,-0.00940442178,153.247925,
2,98,17,98-17,Leaf,,,,,0.00111644249,6451.34229,
2,98,18,98-18,Leaf,,,,,-0.000971594534,2610.6604,
2,98,19,98-19,Leaf,,,,,0.00283971988,942.075073,
2,98,20,98-20,Leaf,,,,,0.00715529779,601.764343,
2,98,21,98-21,Leaf,,,,,-0.00508156931,218.259125,
2,98,22,98-22,Leaf,,,,,0.00251497747,1560.26343,
2,98,23,98-23,Leaf,,,,,-0.00970999803,83.9547501,
2,98,24,98-24,Leaf,,,,,-0.000840358553,4612.33545,
2,98,25,98-25,Leaf,,,,,-0.0116398782,87.5034103,
2,98,26,98-26,Leaf,,,,,-0.00402319198,1683.57556,
2,98,27,98-27,Leaf,,,,,0.000597656239,2725.10596,
2,98,28,98-28,Leaf,,,,,-0.00123191753,3974.48096,
2,98,29,98-29,Leaf,,,,,0.00259621325,1516.42297,
2,98,30,98-30,Leaf,,,,,-0.00506501039,152.029526,
2,99,0,99-0,trainer_history_top3_excess,0.0335261971,99-1,99-2,99-1,38.0453987,27816.1445,
2,99,1,99-1,recent_weighted_avg_margin_rank,5.0,99-3,99-4,99-3,20.5798931,14839.2998,
2,99,2,99-2,jockey_recent_top3_excess,0.020420514,99-5,99-6,99-6,24.3514061,12976.8438,
2,99,3,99-3,distance_minus_recent_avg,-241.666672,99-7,99-8,99-8,15.5191536,9205.78418,
2,99,4,99-4,form_class_level_weighted_3,52.6666679,99-9,99-10,99-9,18.739624,5633.51514,
2,99,5,99-5,recent_last600_best_3,34.9199982,99-11,99-12,99-12,16.613121,5629.94824,
2,99,6,99-6,recent_weighted_win_rate_rank,4.0,99-13,99-14,99-14,33.2584038,7346.896,
2,99,7,99-7,jockey_recent_top3_excess,-0.0492921658,99-15,99-16,99-16,10.1194305,249.503937,
2,99,8,99-8,recent_similar_distance_speed_rank,6.0,99-17,99-18,99-18,12.9029522,8956.28027,
2,99,9,99-9,best_finish_percentile_at_stronger_class,0.842105269,99-19,99-20,99-20,15.345089,1389.48364,
2,99,10,99-10,horse_jockey_win_rate_rank,3.0,99-21,99-22,99-22,16.514986,4244.03125,
2,99,11,99-11,recent_5_weight_kg,61.0,99-23,99-24,99-23,10.7804098,3038.13843,
2,99,12,99-12,recent_similar_distance_speed_rank,6.0,99-25,99-26,99-25,17.490181,2591.81006,
2,99,13,99-13,recent_finish_percentile_weighted_6_rank_in_race,3.0,99-27,99-28,99-28,16.3088379,4269.4458,
2,99,14,99-14,form_class_level_weighted_3,59.0,99-29,99-30,99-29,14.6756401,3077.44995,
2,99,15,99-15,Leaf,,,,,-0.0130588505,81.5889816,
2,99,16,99-16,Leaf,,,,,-0.0024651282,167.914948,
2,99,17,99-17,Leaf,,,,,0.000604466884,5651.5293,
2,99,18,99-18,Leaf,,,,,-0.0013593625,3304.75146,
2,99,19,99-19,Leaf,,,,,-0.00701063452,786.491943,
2,99,20,99-20,Leaf,,,,,-0.00167241308,602.991699,
2,99,21,99-21,Leaf,,,,,0.00119827536,1128.82861,
2,99,22,99-22,Leaf,,,,,-0.00231861509,3115.20264,
2,99,23,99-23,Leaf,,,,,0.00105656195,2985.68774,
2,99,24,99-24,Leaf,,,,,-0.00943543762,52.4508095,
2,99,25,99-25,Leaf,,,,,-0.000351740775,1679.97668,
2,99,26,99-26,Leaf,,,,,-0.0046441271,911.833313,
2,99,27,99-27,Leaf,,,,,0.00456316071,2397.72949,
2,99,28,99-28,Leaf,,,,,0.00143509114,1871.71631,
2,99,29,99-29,Leaf,,,,,-0.00323928217,744.28894,
2,99,30,99-30,Leaf,,,,,0.000769567967,2333.16089,
2,100,0,100-0,recent_finish_percentile_rank,4.0,100-1,100-2,100-2,49.0935326,27701.0117,
2,100,1,100-1,good_starts,9.0,100-3,100-4,100-4,27.9459419,14256.8047,
2,100,2,100-2,jockey_recent_top3_excess,0.0190493986,100-5,100-6,100-5,23.2468414,13444.2061,
2,100,3,100-3,hidden_sectional_run_best_3_gap_to_best,0.206845254,100-7,100-8,100-7,22.076767,9754.64258,
2,100,4,100-4,hidden_sectional_run_best_3,0.0409563743,100-9,100-10,100-10,15.7258492,4502.16211,
2,100,5,100-5,best_finish_percentile_at_stronger_class,0.600000024,100-11,100-12,100-11,18.0553169,7032.50586,
2,100,6,100-6,good_starts,19.0,100-13,100-14,100-14,9.71516132,6411.7002,
2,100,7,100-7,jockey_history_top3_excess,-0.0724849552,100-15,100-16,100-16,18.4719353,6115.54004,
2,100,8,100-8,jockey_recent_top3_excess,0.0515623875,100-17,100-18,100-18,15.8608246,3639.10278,
2,100,9,100-9,historical_market_overperformance_slope_3,-0.0704323128,100-19,100-20,100-20,7.57494354,289.998047,
2,100,10,100-10,jockey_history_top3_excess,0.107633606,100-21,100-22,100-21,9.80296803,4212.16406,
2,100,11,100-11,trainer_history_top3_excess,0.0806828439,100-23,100-24,100-23,17.611618,3229.38623,
2,100,12,100-12,trainer_history_top3_excess,-0.109267816,100-25,100-26,100-25,10.0842705,3803.11987,
2,100,13,100-13,recent_3_distance_m,1615.0,100-27,100-28,100-28,10.3814001,5704.82324,
2,100,14,100-14,recent_margin_std_6,1.54196846,100-29,100-30,100-29,8.10436249,706.876892,
2,100,15,100-15,Leaf,,,,,-0.00496749673,331.087646,
2,100,16,100-16,Leaf,,,,,0.00101814431,5784.45264,
2,100,17,100-17,Leaf,,,,,0.00165726978,2027.75159,
2,100,18,100-18,Leaf,,,,,0.00499365432,1611.3512,
2,100,19,100-19,Leaf,,,,,-0.0,84.1061859,
2,100,20,100-20,Leaf,,,,,-0.00878407061,205.891876,
2,100,21,100-21,Leaf,,,,,-0.00074723555,3855.32397,
2,100,22,100-22,Leaf,,,,,0.00352792139,356.84021,
2,100,23,100-23,Leaf,,,,,-0.00443319557,2696.646,
2,100,24,100-24,Leaf,,,,,0.000520203961,532.740173,
2,100,25,100-25,Leaf,,,,,-0.00616775267,218.357651,
2,100,26,100-26,Leaf,,,,,-0.000739288516,3584.76221,
2,100,27,100-27,Leaf,,,,,0.000695332536,4642.17188,
2,100,28,100-28,Leaf,,,,,-0.00203255354,1062.65137,
2,100,29,100-29,Leaf,,,,,-0.0105102519,68.8649063,
2,100,30,100-30,Leaf,,,,,-0.00192339066,638.011963,
2,101,0,101-0,trainer_history_top3_excess,0.0387145244,101-1,101-2,101-1,34.4841385,27809.168,
2,101,1,101-1,recent_weighted_avg_margin,4.97735977,101-3,101-4,101-4,29.168539,15671.0293,
2,101,2,101-2,good_starts,18.0,101-5,101-6,101-6,24.0686741,12138.1387,
2,101,3,101-3,good_starts,5.0,101-7,101-8,101-8,12.1430378,12234.5869,
2,101,4,101-4,historical_market_overperformance_slope_3,0.376984119,101-9,101-10,101-9,16.4227562,3436.44189,
2,101,5,101-5,recent_last600_best_3,36.25,101-11,101-12,101-12,23.3986816,11156.1514,
2,101,6,101-6,best_finish_percentile_at_equal_or_higher_weight,0.545454562,101-13,101-14,101-14,13.5540037,981.98761,
2,101,7,101-7,recent_last600_best_3,34.4000015,101-15,101-16,101-15,19.9250526,4590.896,
2,101,8,101-8,recent_5_weight_kg,55.5,101-17,101-18,101-18,9.34644508,7643.69092,
2,101,9,101-9,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0346320271,101-19,101-20,101-20,12.2012253,3252.75342,
2,101,10,101-10,recent_5_weight_kg,62.0,101-21,101-22,101-22,5.64330816,183.688599,
2,101,11,101-11,recent_finish_percentile_weighted_6_rank_in_race,3.0,101-23,101-24,101-24,20.3975372,8698.14355,
2,101,12,101-12,hidden_sectional_run_best_3,0.181427449,101-25,101-26,101-26,16.0969906,2458.00781,
2,101,13,101-13,historical_market_overperformance_slope_3,0.335649937,101-27,101-28,101-28,4.37926292,75.0386581,
2,101,14,101-14,jockey_history_starts,262.0,101-29,101-30,101-30,8.78053856,906.948975,
2,101,15,101-15,Leaf,,,,,0.00208150223,2832.96802,
2,101,16,101-16,Leaf,,,,,-0.00129798276,1757.92822,
2,101,17,101-17,Leaf,,,,,-0.00262257573,1472.14612,
2,101,18,101-18,Leaf,,,,,-0.000408780121,6171.54492,
2,101,19,101-19,Leaf,,,,,0.000557465362,448.661133,
2,101,20,101-20,Leaf,,,,,-0.00385841029,2804.09229,
2,101,21,101-21,Leaf,,,,,0.00684710545,132.784454,
2,101,22,101-22,Leaf,,,,,-0.00239775865,50.9041519,
2,101,23,101-23,Leaf,,,,,0.00337853399,3521.64697,
2,101,24,101-24,Leaf,,,,,0.000909416645,5176.49658,
2,101,25,101-25,Leaf,,,,,-0.00563796004,361.97168,
2,101,26,101-26,Leaf,,,,,2.33673268e-06,2096.03613,
2,101,27,101-27,Leaf,,,,,-0.0149051985,60.5550079,
2,101,28,101-28,Leaf,,,,,-0.0,14.4836512,
2,101,29,101-29,Leaf,,,,,-0.00243167928,862.105835,
2,101,30,101-30,Leaf,,,,,0.0078911772,44.8431435,
2,102,0,102-0,recent_finish_percentile_rank,5.0,102-1,102-2,102-2,42.6075096,27644.4062,
2,102,1,102-1,prize_money_rank,2.0,102-3,102-4,102-4,22.272789,17349.2344,
2,102,2,102-2,jockey_history_top3_excess,-0.0275349654,102-5,102-6,102-5,16.5178699,10295.1719,
2,102,3,102-3,recent_weighted_avg_margin_rank,4.0,102-7,102-8,102-8,15.7355576,2394.44702,
2,102,4,102-4,jockey_history_top3_excess,0.133503571,102-9,102-10,102-9,20.2962589,14954.7861,
2,102,5,102-5,jockey_history_top3_excess,-0.114671513,102-11,102-12,102-12,9.38695908,2570.6333,
2,102,6,102-6,best_finish_percentile_at_equal_or_higher_weight,0.947368443,102-13,102-14,102-13,13.4639416,7724.53857,
2,102,7,102-7,good_starts,5.0,102-15,102-16,102-16,9.213871,1710.72437,
2,102,8,102-8,distance_minus_recent_avg,-125.0,102-17,102-18,102-18,8.73724651,683.722778,
2,102,9,102-9,recent_last600_best_3,35.0600014,102-19,102-20,102-20,16.2939358,14113.877,
2,102,10,102-10,best_finish_percentile_at_equal_or_higher_weight,0.625,102-21,102-22,102-22,17.0807552,840.909546,
2,102,11,102-11,distance_minus_recent_avg,153.333328,102-23,102-24,102-23,6.47251511,139.534088,
2,102,12,102-12,jockey_history_starts,63.0,102-25,102-26,102-25,8.10774612,2431.09937,
2,102,13,102-13,recent_margin_std_6,1.2998718,102-27,102-28,102-28,12.6223402,6447.26025,
2,102,14,102-14,hidden_sectional_run_best_3_gap_to_best,0.0619391203,102-29,102-30,102-30,15.4354115,1277.27844,
2,102,15,102-15,Leaf,,,,,0.00657458231,625.552917,
2,102,16,102-16,Leaf,,,,,0.00271766237,1085.17139,
2,102,17,102-17,Leaf,,,,,-0.00677325577,100.296722,
2,102,18,102-18,Leaf,,,,,0.000887070491,583.426025,
2,102,19,102-19,Leaf,,,,,0.000863149704,7508.18359,
2,102,20,102-20,Leaf,,,,,-0.000837922271,6605.69336,
2,102,21,102-21,Leaf,,,,,-0.00867082365,52.2949142,
2,102,22,102-22,Leaf,,,,,0.00499181962,788.614624,
2,102,23,102-23,Leaf,,,,,-0.013034584,88.1287384,
2,102,24,102-24,Leaf,,,,,-0.00158142112,51.4053459,
2,102,25,102-25,Leaf,,,,,-0.00419226335,1186.7373,
2,102,26,102-26,Leaf,,,,,-0.00128546671,1244.36206,
2,102,27,102-27,Leaf,,,,,-0.00484900083,354.220703,
2,102,28,102-28,Leaf,,,,,-5.65604896e-05,6093.03955,
2,102,29,102-29,Leaf,,,,,-0.00738442643,367.978973,
2,102,30,102-30,Leaf,,,,,-0.00134084339,909.299438,
2,103,0,103-0,jockey_history_top3_excess,0.00474141678,103-1,103-2,103-1,40.019104,27638.0293,
2,103,1,103-1,best_finish_percentile_at_stronger_class,0.733333349,103-3,103-4,103-3,27.5047722,11557.084,
2,103,2,103-2,jockey_history_top3_excess,0.152532846,103-5,103-6,103-6,20.0117054,16080.9453,
2,103,3,103-3,form_class_level_weighted_3,69.5999985,103-7,103-8,103-7,19.2610817,5719.67969,
2,103,4,103-4,recent_3_margin,0.600000024,103-9,103-10,103-10,11.0486584,5837.4043,
2,103,5,103-5,recent_weighted_avg_margin,4.11884403,103-11,103-12,103-11,18.6007633,15128.5547,
2,103,6,103-6,recent_weighted_avg_margin,2.57321906,103-13,103-14,103-13,12.6893787,952.391052,
2,103,7,103-7,recent_finish_percentile_weighted_3_minus_race_mean,0.0420436263,103-15,103-16,103-16,19.463623,4145.0332,
2,103,8,103-8,prize_money_rank,4.0,103-17,103-18,103-18,10.840992,1574.64661,
2,103,9,103-9,recent_weighted_win_rate_rank,3.0,103-19,103-20,103-20,13.8989754,750.849365,
2,103,10,103-10,recent_weighted_avg_margin,1.772686,103-21,103-22,103-22,11.5877333,5086.55518,
2,103,11,103-11,historical_market_overperformance_slope_3,0.376984119,103-23,103-24,103-23,13.9272804,11216.5371,
2,103,12,103-12,best_finish_percentile_at_stronger_class,0.200000003,103-25,103-26,103-26,15.1254005,3912.01758,
2,103,13,103-13,prize_money_rank,12.0,103-27,103-28,103-28,9.14503479,494.168335,
2,103,14,103-14,hidden_sectional_run_best_3,0.298934191,103-29,103-30,103-29,10.0385771,458.222687,
2,103,15,103-15,Leaf,,,,,-0.00531887356,1611.13062,
2,103,16,103-16,Leaf,,,,,-0.00179363065,2533.90259,
2,103,17,103-17,Leaf,,,,,0.00255060522,641.691772,
2,103,18,103-18,Leaf,,,,,-0.00164228887,932.954895,
2,103,19,103-19,Leaf,,,,,0.000697431795,379.862396,
2,103,20,103-20,Leaf,,,,,-0.00603112718,370.986969,
2,103,21,103-21,Leaf,,,,,0.00392369973,563.304565,
2,103,22,103-22,Leaf,,,,,0.000148680643,4523.25049,
2,103,23,103-23,Leaf,,,,,0.00134748046,10786.4248,
2,103,24,103-24,Leaf,,,,,-0.00318926503,430.112091,
2,103,25,103-25,Leaf,,,,,-0.00847490318,145.458755,
2,103,26,103-26,Leaf,,,,,-0.00051074248,3766.55884,
2,103,27,103-27,Leaf,,,,,0.00784992985,474.091583,
2,103,28,103-28,Leaf,,,,,-0.00685698399,20.076746,
2,103,29,103-29,Leaf,,,,,-0.00125074224,309.797058,
2,103,30,103-30,Leaf,,,,,0.0064452826,148.425644,
2,104,0,104-0,recent_weighted_avg_margin,5.53689003,104-1,104-2,104-1,43.1377068,27713.207,
2,104,1,104-1,jockey_history_top3_excess,-0.0208141319,104-3,104-4,104-4,22.4892082,24288.3789,
2,104,2,104-2,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.1015625,104-5,104-6,104-6,18.8110695,3424.82837,
2,104,3,104-3,prize_money_rank,5.0,104-7,104-8,104-8,18.3673401,6169.42236,
2,104,4,104-4,recent_finish_percentile_weighted_3_minus_race_mean,0.281823516,104-9,104-10,104-9,18.0500641,18118.957,
2,104,5,104-5,current_weight_change_pct,-0.00833333377,104-11,104-12,104-12,10.3082972,1294.30042,
2,104,6,104-6,jockey_history_top3_excess,0.00773265213,104-13,104-14,104-13,16.0195465,2130.52783,
2,104,7,104-7,recent_finish_percentile_weighted_3_minus_race_mean,0.12619859,104-15,104-16,104-15,21.0346642,3046.64185,
2,104,8,104-8,current_weight_change_pct,0.00884955749,104-17,104-18,104-17,10.1254082,3122.78076,
2,104,9,104-9,trainer_history_top3_excess,0.0387145244,104-19,104-20,104-20,10.597023,14756.7227,
2,104,10,104-10,best_finish_percentile_at_stronger_class,0.9375,104-21,104-22,104-22,21.2592278,3362.23389,
2,104,11,104-11,jockey_history_starts,169.0,104-23,104-24,104-24,10.4596043,248.813156,
2,104,12,104-12,recent_finish_percentile_weighted_3_minus_race_mean,-0.272146672,104-25,104-26,104-26,7.82054567,1045.4873,
2,104,13,104-13,form_class_level_weighted_3,54.0,104-27,104-28,104-27,7.28725433,1218.26941,
2,104,14,104-14,jockey_history_starts,145.0,104-29,104-30,104-30,9.29631424,912.258484,
2,104,15,104-15,Leaf,,,,,-0.00179326709,1388.71667,
2,104,16,104-16,Leaf,,,,,0.0023632138,1657.92505,
2,104,17,104-17,Leaf,,,,,-0.00333227077,1982.6842,
2,104,18,104-18,Leaf,,,,,-0.000368077366,1140.09656,
2,104,19,104-19,Leaf,,,,,-0.00023577227,7132.04004,
2,104,20,104-20,Leaf,,,,,0.00110358244,7624.68262,
2,104,21,104-21,Leaf,,,,,0.00455083232,1609.34668,
2,104,22,104-22,Leaf,,,,,0.000569392461,1752.88721,
2,104,23,104-23,Leaf,,,,,-0.00773941725,180.464432,
2,104,24,104-24,Leaf,,,,,0.00324041839,68.3487167,
2,104,25,104-25,Leaf,,,,,-0.00566540845,93.1702728,
2,104,26,104-26,Leaf,,,,,0.00157478976,952.317017,
2,104,27,104-27,Leaf,,,,,-0.00826521311,496.686035,
2,104,28,104-28,Leaf,,,,,-0.00418889709,721.583435,
2,104,29,104-29,Leaf,,,,,-0.00326835248,609.590393,
2,104,30,104-30,Leaf,,,,,0.00202107802,302.668152,
2,105,0,105-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.0341269672,105-1,105-2,105-2,37.5952301,27526.8301,
2,105,1,105-1,trainer_history_top3_excess,-0.0714217871,105-3,105-4,105-3,18.7304535,5954.80322,
2,105,2,105-2,recent_last600_best_3,34.3800011,105-5,105-6,105-6,28.723402,21572.0273,
2,105,3,105-3,best_finish_percentile_at_stronger_class,0.888888896,105-7,105-8,105-7,11.2180824,667.591675,
2,105,4,105-4,best_finish_percentile_at_equal_or_higher_weight,0.416666657,105-9,105-10,105-10,13.1512613,5287.21143,
2,105,5,105-5,good_starts,9.0,105-11,105-12,105-12,22.6321907,7198.88574,
2,105,6,105-6,trainer_history_top3_excess,0.0371838696,105-13,105-14,105-13,18.4612637,14373.1416,
2,105,7,105-7,form_class_level_weighted_3,62.0,105-15,105-16,105-15,9.02554321,542.184875,
2,105,8,105-8,best_finish_percentile_at_equal_or_higher_weight,0.909090936,105-17,105-18,105-18,6.77252817,125.406776,
2,105,9,105-9,current_weight_change_pct,0.0185185187,105-19,105-20,105-19,5.90547943,718.456055,
2,105,10,105-10,historical_market_overperformance_slope_3,0.214646459,105-21,105-22,105-21,13.1003208,4568.75537,
2,105,11,105-11,hidden_sectional_run_best_3_gap_to_best,0.257585496,105-23,105-24,105-24,22.2468681,4987.55762,
2,105,12,105-12,best_finish_percentile_at_stronger_class,0.909090936,105-25,105-26,105-26,13.5466509,2211.32812,
2,105,13,105-13,prize_money_rank,4.0,105-27,105-28,105-27,13.4884634,7933.07227,
2,105,14,105-14,jockey_recent_top3_excess,0.115692593,105-29,105-30,105-29,17.1179581,6440.06982,
2,105,15,105-15,Leaf,,,,,-0.00997725595,306.479614,
2,105,16,105-16,Leaf,,,,,-0.00326296198,235.705276,
2,105,17,105-17,Leaf,,,,,0.00553594762,74.5824356,
2,105,18,105-18,Leaf,,,,,-0.00539835542,50.8243408,
2,105,19,105-19,Leaf,,,,,-0.00586266164,491.533844,
2,105,20,105-20,Leaf,,,,,-0.00092024589,226.92218,
2,105,21,105-21,Leaf,,,,,-0.00121132343,4033.61768,
2,105,22,105-22,Leaf,,,,,0.00291619543,535.137878,
2,105,23,105-23,Leaf,,,,,0.00187334663,3961.4314,
2,105,24,105-24,Leaf,,,,,0.00600286154,1026.12634,
2,105,25,105-25,Leaf,,,,,0.00186050124,989.886719,
2,105,26,105-26,Leaf,,,,,-0.00205585593,1221.44128,
2,105,27,105-27,Leaf,,,,,0.000360387116,3061.15137,
2,105,28,105-28,Leaf,,,,,-0.00175391603,4871.92041,
2,105,29,105-29,Leaf,,,,,0.000123806109,4858.79932,
2,105,30,105-30,Leaf,,,,,0.00311311265,1581.27014,
2,106,0,106-0,recent_weighted_avg_margin,5.53689003,106-1,106-2,106-1,44.4540939,27604.5039,
2,106,1,106-1,good_starts,5.0,106-3,106-4,106-3,23.6664162,24216.0,
2,106,2,106-2,jockey_history_starts,132.0,106-5,106-6,106-5,17.2409935,3388.50317,
2,106,3,106-3,recent_margin_std_6,3.53067517,106-7,106-8,106-8,32.2856331,10311.8301,
2,106,4,106-4,hidden_sectional_run_best_3,0.325799257,106-9,106-10,106-10,17.6122913,13904.1709,
2,106,5,106-5,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0678571463,106-11,106-12,106-12,15.3825989,2414.78394,
2,106,6,106-6,recent_weighted_avg_margin,9.40214062,106-13,106-14,106-14,12.9637794,973.719421,
2,106,7,106-7,recent_margin_quality_weighted_3_minus_race_mean,0.291923583,106-15,106-16,106-16,22.9455528,7564.25,
2,106,8,106-8,jockey_history_starts,253.0,106-17,106-18,106-17,15.5408783,2747.58008,
2,106,9,106-9,best_finish_percentile_at_equal_or_higher_weight,0.800000012,106-19,106-20,106-20,9.88910389,11305.3262,
2,106,10,106-10,recent_similar_distance_speed_rank,8.0,106-21,106-22,106-22,16.1427631,2598.84473,
2,106,11,106-11,hidden_sectional_run_best_3_gap_to_best,0.23143515,106-23,106-24,106-24,9.59824371,676.116577,
2,106,12,106-12,recent_margin_quality_weighted_3_minus_race_mean,0.219716489,106-25,106-26,106-26,8.2410202,1738.66724,
2,106,13,106-13,hidden_sectional_run_best_3_gap_to_best,0.210229218,106-27,106-28,106-27,7.98544502,870.657532,
2,106,14,106-14,best_finish_percentile_at_stronger_class,0.916666687,106-29,106-30,106-29,5.84906006,103.061874,
2,106,15,106-15,Leaf,,,,,0.00158838276,6327.75195,
2,106,16,106-16,Leaf,,,,,0.0053086984,1236.49829,
2,106,17,106-17,Leaf,,,,,-0.00156005146,2495.87646,
2,106,18,106-18,Leaf,,,,,0.00484142592,251.703659,
2,106,19,106-19,Leaf,,,,,-0.00117179635,2511.75293,
2,106,20,106-20,Leaf,,,,,0.000603565655,8793.57324,
2,106,21,106-21,Leaf,,,,,-0.00104029209,2055.01196,
2,106,22,106-22,Leaf,,,,,-0.00586312264,543.832703,
2,106,23,106-23,Leaf,,,,,-0.00277645793,425.873657,
2,106,24,106-24,Leaf,,,,,0.00328909839,250.24292,
2,106,25,106-25,Leaf,,,,,-0.00532296486,1668.26367,
2,106,26,106-26,Leaf,,,,,0.00301492587,70.4036636,
2,106,27,106-27,Leaf,,,,,0.00180230604,830.346375,
2,106,28,106-28,Leaf,,,,,-0.00845116749,40.3111687,
2,106,29,106-29,Leaf,,,,,-0.0100982217,88.1243362,
2,106,30,106-30,Leaf,,,,,0.00429561036,14.9375439,
